,0.0.precision,0.0.recall,0.0.f1-score,0.0.support,1.0.precision,1.0.recall,1.0.f1-score,1.0.support,accuracy,macro_avg.precision,macro_avg.recall,macro_avg.f1-score,macro_avg.support,weighted_avg.precision,weighted_avg.recall,weighted_avg.f1-score,weighted_avg.support
0,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
1,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
2,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
3,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
4,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
5,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
6,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
7,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
8,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
9,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
10,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
11,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
12,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
13,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
14,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
15,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
16,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
17,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
18,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
19,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
20,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
21,0.5240948757091755,1.0,0.687745735599707,23002.0,0.0,0.0,0.0,20887.0,0.5240948757091755,0.26204743785458773,0.5,0.3438728677998535,43889.0,0.27467543874461603,0.5240948757091755,0.3604440158186438,43889.0
